"Year","SoilType","Population","PlotRow","PlotColumn","Edge","Plot_Rep","Surv_flr","Num_flrs","Num_frts","Numfruits_collected","Num_seeds"
"2015","Serp","SandPop","C",5,"Non-edge",4,0,0,0,NA,NA
"2015","Serp","SerpPop","C",7,"Non-edge",4,1,5,3,3,6
"2015","Serp","SandPop","C",8,"Non-edge",4,0,0,0,NA,NA
"2015","Serp","SandPop","C",10,"Non-edge",4,0,0,0,NA,NA
"2015","Serp","SerpPop","C",11,"Non-edge",4,1,3,2,NA,NA
"2015","Serp","SandPop","D",2,"Non-edge",4,0,0,0,NA,NA
"2015","Serp","SandPop","D",3,"Non-edge",4,0,0,0,NA,NA
"2015","Serp","SandPop","D",6,"Non-edge",4,0,0,0,NA,NA
"2015","Serp","SandPop","D",7,"Non-edge",4,0,0,0,NA,NA
"2015","Serp","SerpPop","D",8,"Non-edge",4,1,2,2,NA,NA
"2015","Serp","SerpPop","E",1,"Edge",4,1,2,2,NA,NA
"2015","Serp","SandPop","E",5,"Non-edge",4,NA,NA,NA,NA,NA
"2015","Serp","SerpPop","E",11,"Non-edge",4,1,4,4,NA,NA
"2015","Serp","SerpPop","F",12,"Edge",4,1,2,2,NA,NA
"2014","Sand","SerpPop","A",1,"Edge",1,1,17,11,6,35
"2014","Sand","SerpPop","A",3,"Edge",1,1,43,8,NA,NA
"2014","Sand","SandPop","A",4,"Edge",1,1,5,5,NA,NA
"2014","Sand","SandPop","A",5,"Edge",1,1,34,26,NA,NA
"2014","Sand","SandPop","A",9,"Edge",1,1,14,12,9,72
"2014","Sand","SerpPop","A",10,"Edge",1,NA,NA,NA,NA,NA
"2014","Sand","SerpPop","A",12,"Edge",1,1,23,17,7,35
"2014","Sand","SandPop","A",13,"Edge",1,1,30,16,7,52
"2014","Sand","SandPop","A",14,"Edge",1,1,15,10,4,41
"2014","Sand","SandPop","A",15,"Edge",1,1,18,13,NA,NA
"2014","Sand","SandPop","A",16,"Edge",1,0,0,0,NA,NA
"2014","Sand","SandPop","A",17,"Edge",1,1,18,14,9,63
"2014","Sand","SerpPop","A",18,"Edge",1,1,9,1,NA,NA
"2014","Sand","SerpPop","A",21,"Edge",1,1,8,4,NA,NA
"2014","Sand","SandPop","A",24,"Edge",1,1,18,13,4,14
"2014","Sand","SandPop","B",2,"Non-edge",1,1,9,6,NA,NA
"2014","Sand","SandPop","B",11,"Non-edge",1,1,27,18,9,58
"2014","Sand","SandPop","B",12,"Non-edge",1,1,15,11,NA,NA
"2014","Sand","SerpPop","B",13,"Non-edge",1,1,15,8,4,10
"2014","Sand","SerpPop","B",14,"Non-edge",1,1,9,8,4,20
"2014","Sand","SandPop","B",19,"Non-edge",1,1,14,9,NA,NA
"2014","Sand","SerpPop","B",20,"Non-edge",1,1,15,7,2,2
"2014","Sand","SandPop","B",22,"Non-edge",1,1,15,13,NA,NA
"2014","Sand","SandPop","B",23,"Non-edge",1,1,13,8,NA,NA
"2014","Sand","SandPop","B",24,"Edge",1,1,16,11,NA,NA
"2014","Sand","SandPop","C",5,"Non-edge",1,NA,NA,NA,NA,NA
"2014","Sand","SandPop","C",6,"Non-edge",1,1,13,8,NA,NA
"2014","Sand","SandPop","C",7,"Non-edge",1,1,31,17,NA,NA
"2014","Sand","SandPop","C",9,"Non-edge",1,1,14,12,NA,NA
"2014","Sand","SerpPop","C",10,"Non-edge",1,1,23,16,3,10
"2014","Sand","SandPop","C",11,"Non-edge",1,1,19,14,NA,NA
"2014","Sand","SandPop","C",12,"Non-edge",1,1,14,14,NA,NA
"2014","Sand","SerpPop","C",14,"Non-edge",1,1,18,17,9,27
"2014","Sand","SerpPop","C",15,"Non-edge",1,1,19,12,2,4
"2014","Sand","SerpPop","C",16,"Non-edge",1,1,12,11,1,3
"2014","Sand","SandPop","C",17,"Non-edge",1,1,20,16,2,5
"2014","Sand","SerpPop","C",19,"Non-edge",1,1,10,7,4,15
"2014","Sand","SandPop","C",20,"Non-edge",1,1,18,16,15,104
"2014","Sand","SandPop","C",23,"Non-edge",1,1,11,7,NA,NA
"2014","Sand","SerpPop","D",1,"Edge",1,1,21,15,15,76
"2014","Sand","SerpPop","D",2,"Non-edge",1,1,3,0,NA,NA
"2014","Sand","SerpPop","D",3,"Non-edge",1,1,2,2,1,1
"2014","Sand","SerpPop","D",4,"Non-edge",1,1,18,4,NA,NA
"2014","Sand","SerpPop","D",5,"Non-edge",1,1,20,12,NA,NA
"2014","Sand","SerpPop","D",6,"Non-edge",1,1,20,17,NA,NA
"2014","Sand","SerpPop","D",8,"Non-edge",1,1,11,10,NA,NA
"2014","Sand","SerpPop","D",9,"Non-edge",1,1,7,5,2,4
"2014","Sand","SerpPop","D",11,"Non-edge",1,1,13,10,NA,NA
"2014","Sand","SerpPop","D",15,"Non-edge",1,1,6,4,1,2
"2014","Sand","SandPop","D",20,"Non-edge",1,1,21,12,NA,NA
"2014","Sand","SerpPop","D",23,"Non-edge",1,1,21,16,10,29
"2014","Sand","SandPop","D",24,"Edge",1,1,22,14,NA,NA
"2014","Sand","SandPop","E",2,"Non-edge",1,1,4,2,NA,NA
"2014","Sand","SandPop","E",3,"Non-edge",1,0,0,0,NA,NA
"2014","Sand","SandPop","E",5,"Non-edge",1,1,10,5,NA,NA
"2014","Sand","SandPop","E",7,"Non-edge",1,1,19,14,NA,NA
"2014","Sand","SerpPop","E",8,"Non-edge",1,1,11,3,NA,NA
"2014","Sand","SerpPop","E",9,"Non-edge",1,1,13,7,NA,NA
"2014","Sand","SandPop","E",12,"Non-edge",1,1,2,0,NA,NA
"2014","Sand","SandPop","E",13,"Non-edge",1,1,21,20,2,4
"2014","Sand","SandPop","E",14,"Non-edge",1,1,5,5,NA,NA
"2014","Sand","SandPop","E",17,"Non-edge",1,1,14,7,NA,NA
"2014","Sand","SandPop","E",18,"Non-edge",1,1,4,3,NA,NA
"2014","Sand","SerpPop","E",21,"Non-edge",1,1,16,9,NA,NA
"2014","Sand","SandPop","E",23,"Non-edge",1,1,18,8,NA,NA
"2014","Sand","SerpPop","F",6,"Non-edge",1,1,17,12,6,17
"2014","Sand","SerpPop","F",7,"Non-edge",1,1,24,23,4,7
"2014","Sand","SandPop","F",8,"Non-edge",1,1,8,6,4,15
"2014","Sand","SerpPop","F",9,"Non-edge",1,1,9,8,5,20
"2014","Sand","SandPop","F",10,"Non-edge",1,1,9,6,NA,NA
"2014","Sand","SerpPop","F",14,"Non-edge",1,1,17,15,2,3
"2014","Sand","SandPop","F",15,"Non-edge",1,1,12,11,2,2
"2014","Sand","SandPop","F",18,"Non-edge",1,1,33,21,6,7
"2014","Sand","SerpPop","F",19,"Non-edge",1,1,14,12,4,8
"2014","Sand","SerpPop","G",1,"Edge",1,1,6,5,3,4
"2014","Sand","SerpPop","G",2,"Non-edge",1,1,6,6,NA,NA
"2014","Sand","SerpPop","G",4,"Non-edge",1,1,14,14,1,1
"2014","Sand","SandPop","G",6,"Non-edge",1,1,9,7,NA,NA
"2014","Sand","SandPop","G",7,"Non-edge",1,1,7,6,1,2
"2014","Sand","SandPop","G",9,"Non-edge",1,1,3,2,NA,NA
"2014","Sand","SerpPop","G",11,"Non-edge",1,1,9,9,6,25
"2014","Sand","SandPop","G",14,"Non-edge",1,1,9,9,4,11
"2014","Sand","SandPop","G",20,"Non-edge",1,1,4,3,NA,NA
"2014","Sand","SerpPop","H",2,"Non-edge",1,1,6,3,NA,NA
"2014","Sand","SandPop","H",4,"Non-edge",1,0,0,0,NA,NA
"2014","Sand","SandPop","H",5,"Non-edge",1,1,17,10,4,14
"2014","Sand","SandPop","H",6,"Non-edge",1,1,2,2,2,3
"2014","Sand","SandPop","H",7,"Non-edge",1,1,6,5,1,2
"2014","Sand","SerpPop","H",10,"Non-edge",1,1,10,10,9,18
"2014","Sand","SerpPop","H",11,"Non-edge",1,1,14,11,4,26
"2014","Sand","SerpPop","H",12,"Non-edge",1,1,9,9,4,13
"2014","Sand","SandPop","H",14,"Non-edge",1,1,11,11,6,27
"2014","Sand","SerpPop","H",15,"Non-edge",1,1,18,13,1,3
"2014","Sand","SandPop","H",16,"Non-edge",1,1,20,19,5,12
"2014","Sand","SerpPop","H",17,"Non-edge",1,1,15,14,3,9
"2014","Sand","SandPop","H",18,"Non-edge",1,1,9,6,3,5
"2014","Sand","SandPop","H",20,"Non-edge",1,1,20,17,14,34
"2014","Sand","SandPop","H",22,"Non-edge",1,1,23,22,7,24
"2014","Sand","SandPop","H",23,"Non-edge",1,1,25,22,17,71
"2014","Sand","SerpPop","I",1,"Edge",1,1,10,10,4,12
"2014","Sand","SerpPop","I",4,"Non-edge",1,1,8,5,NA,NA
"2014","Sand","SerpPop","I",5,"Non-edge",1,1,17,14,1,1
"2014","Sand","SerpPop","I",7,"Non-edge",1,1,6,5,NA,NA
"2014","Sand","SandPop","I",12,"Non-edge",1,1,13,10,1,3
"2014","Sand","SandPop","I",13,"Non-edge",1,1,13,13,NA,NA
"2014","Sand","SerpPop","I",14,"Non-edge",1,1,17,7,3,9
"2014","Sand","SandPop","I",15,"Non-edge",1,1,22,14,NA,NA
"2014","Sand","SandPop","I",17,"Non-edge",1,1,13,8,2,14
"2014","Sand","SerpPop","I",19,"Non-edge",1,1,3,3,NA,NA
"2014","Sand","SerpPop","I",20,"Non-edge",1,1,23,21,11,71
"2014","Sand","SerpPop","I",23,"Non-edge",1,1,15,15,2,3
"2014","Sand","SerpPop","J",2,"Non-edge",1,1,11,2,NA,NA
"2014","Sand","SerpPop","J",5,"Non-edge",1,1,NA,NA,NA,NA
"2014","Sand","SandPop","J",7,"Non-edge",1,1,8,8,4,13
"2014","Sand","SerpPop","J",9,"Non-edge",1,1,6,6,NA,NA
"2014","Sand","SandPop","J",10,"Non-edge",1,1,2,0,NA,NA
"2014","Sand","SandPop","J",12,"Non-edge",1,1,14,9,NA,NA
"2014","Sand","SandPop","J",14,"Non-edge",1,1,7,6,1,2
"2014","Sand","SerpPop","J",16,"Non-edge",1,0,0,0,NA,NA
"2014","Sand","SandPop","J",17,"Non-edge",1,1,36,33,NA,NA
"2014","Sand","SerpPop","J",18,"Non-edge",1,1,8,7,1,3
"2014","Sand","SerpPop","J",19,"Non-edge",1,1,20,16,11,35
"2014","Sand","SerpPop","J",20,"Non-edge",1,1,17,14,9,68
"2014","Sand","SerpPop","J",21,"Non-edge",1,1,27,24,10,40
"2014","Sand","SandPop","J",23,"Non-edge",1,1,5,5,NA,NA
"2014","Sand","SerpPop","K",1,"Edge",1,1,9,9,4,37
"2014","Sand","SerpPop","K",3,"Non-edge",1,1,12,11,1,2
"2014","Sand","SerpPop","K",4,"Non-edge",1,1,18,15,2,8
"2014","Sand","SerpPop","K",5,"Non-edge",1,1,18,13,5,15
"2014","Sand","SandPop","K",6,"Non-edge",1,1,6,5,3,11
"2014","Sand","SandPop","K",9,"Non-edge",1,1,7,5,4,20
"2014","Sand","SandPop","K",17,"Non-edge",1,1,2,2,2,8
"2014","Sand","SandPop","K",18,"Non-edge",1,1,2,2,1,1
"2014","Sand","SerpPop","K",19,"Non-edge",1,1,12,12,3,11
"2014","Sand","SandPop","K",20,"Non-edge",1,1,25,25,18,74
"2014","Sand","SandPop","K",21,"Non-edge",1,1,3,3,1,3
"2014","Sand","SandPop","K",22,"Non-edge",1,1,5,4,4,7
"2014","Sand","SerpPop","K",24,"Edge",1,1,10,8,1,3
"2014","Sand","SerpPop","L",2,"Edge",1,1,25,16,5,31
"2014","Sand","SandPop","L",3,"Edge",1,1,10,10,3,9
"2014","Sand","SandPop","L",4,"Edge",1,1,24,14,4,4
"2014","Sand","SerpPop","L",5,"Edge",1,1,14,12,5,19
"2014","Sand","SerpPop","L",7,"Edge",1,1,16,12,NA,NA
"2014","Sand","SerpPop","L",8,"Edge",1,1,10,9,7,36
"2014","Sand","SerpPop","L",9,"Edge",1,1,20,18,10,23
"2014","Sand","SerpPop","L",13,"Edge",1,1,8,8,1,1
"2014","Sand","SandPop","L",14,"Edge",1,1,17,16,16,47
"2014","Sand","SandPop","L",15,"Edge",1,1,13,11,11,46
"2014","Sand","SerpPop","L",16,"Edge",1,1,15,15,NA,NA
"2014","Sand","SandPop","L",17,"Edge",1,1,15,9,8,34
"2014","Sand","SandPop","L",18,"Edge",1,1,26,22,14,20
"2014","Sand","SandPop","L",20,"Edge",1,1,9,9,NA,NA
"2014","Sand","SandPop","L",22,"Edge",1,1,27,23,17,41
"2014","Sand","SandPop","L",23,"Edge",1,1,14,13,1,2
"2014","Sand","SerpPop","A",2,"Edge",2,1,6,5,NA,NA
"2014","Sand","SerpPop","A",3,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","A",4,"Edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","A",5,"Edge",2,1,2,0,NA,NA
"2014","Sand","SerpPop","A",7,"Edge",2,1,NA,NA,NA,NA
"2014","Sand","SerpPop","A",9,"Edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","A",13,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","A",14,"Edge",2,1,16,11,2,3
"2014","Sand","SandPop","A",15,"Edge",2,1,18,14,5,7
"2014","Sand","SandPop","A",16,"Edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","A",17,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","A",18,"Edge",2,1,25,11,2,5
"2014","Sand","SerpPop","A",19,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","A",20,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","A",22,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","A",24,"Edge",2,1,5,0,NA,NA
"2014","Sand","SerpPop","B",1,"Edge",2,1,4,4,NA,NA
"2014","Sand","SandPop","B",2,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","B",4,"Non-edge",2,1,NA,NA,NA,NA
"2014","Sand","SandPop","B",6,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","B",7,"Non-edge",2,1,NA,NA,NA,NA
"2014","Sand","SerpPop","B",8,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","B",9,"Non-edge",2,1,4,4,NA,NA
"2014","Sand","SerpPop","B",10,"Non-edge",2,1,3,3,NA,NA
"2014","Sand","SerpPop","B",13,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","B",15,"Non-edge",2,1,18,15,7,40
"2014","Sand","SerpPop","B",16,"Non-edge",2,1,7,0,NA,NA
"2014","Sand","SandPop","B",17,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","B",18,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","B",19,"Non-edge",2,1,2,0,NA,NA
"2014","Sand","SerpPop","B",20,"Non-edge",2,1,12,8,NA,NA
"2014","Sand","SandPop","C",1,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","C",2,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","C",4,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","C",5,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","C",7,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","C",8,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","C",9,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","C",11,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","C",12,"Non-edge",2,NA,NA,NA,NA,NA
"2014","Sand","SandPop","C",14,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","C",15,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","C",16,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","C",18,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","C",21,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","C",22,"Non-edge",2,1,5,5,NA,NA
"2014","Sand","SerpPop","C",24,"Edge",2,1,5,4,NA,NA
"2014","Sand","SandPop","D",1,"Edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","D",2,"Non-edge",2,1,25,7,NA,NA
"2014","Sand","SandPop","D",3,"Non-edge",2,1,31,15,10,31
"2014","Sand","SerpPop","D",7,"Non-edge",2,1,19,18,NA,NA
"2014","Sand","SandPop","D",8,"Non-edge",2,1,7,7,NA,NA
"2014","Sand","SandPop","D",9,"Non-edge",2,1,19,16,1,3
"2014","Sand","SerpPop","D",10,"Non-edge",2,1,26,23,NA,NA
"2014","Sand","SandPop","D",11,"Non-edge",2,1,11,10,NA,NA
"2014","Sand","SandPop","D",12,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","D",13,"Non-edge",2,1,6,5,NA,NA
"2014","Sand","SandPop","D",16,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SandPop","D",17,"Non-edge",2,1,8,5,5,37
"2014","Sand","SandPop","D",18,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","D",19,"Non-edge",2,1,18,14,8,29
"2014","Sand","SandPop","D",21,"Non-edge",2,1,11,10,4,5
"2014","Sand","SerpPop","D",22,"Non-edge",2,1,2,2,NA,NA
"2014","Sand","SerpPop","D",23,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","E",3,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","E",5,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","E",6,"Non-edge",2,1,19,15,NA,NA
"2014","Sand","SerpPop","E",7,"Non-edge",2,1,26,24,NA,NA
"2014","Sand","SerpPop","E",8,"Non-edge",2,1,14,12,NA,NA
"2014","Sand","SandPop","E",9,"Non-edge",2,1,26,21,NA,NA
"2014","Sand","SerpPop","E",10,"Non-edge",2,1,42,39,NA,NA
"2014","Sand","SandPop","E",12,"Non-edge",2,1,13,11,2,9
"2014","Sand","SerpPop","E",13,"Non-edge",2,1,32,6,NA,NA
"2014","Sand","SandPop","E",16,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","E",17,"Non-edge",2,1,8,7,NA,NA
"2014","Sand","SerpPop","E",19,"Non-edge",2,1,16,14,5,6
"2014","Sand","SerpPop","E",20,"Non-edge",2,1,15,15,NA,NA
"2014","Sand","SandPop","E",24,"Edge",2,1,NA,NA,NA,NA
"2014","Sand","SandPop","F",1,"Edge",2,1,15,11,8,40
"2014","Sand","SerpPop","F",2,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","F",5,"Non-edge",2,1,21,20,NA,NA
"2014","Sand","SerpPop","F",7,"Non-edge",2,1,12,9,NA,NA
"2014","Sand","SandPop","F",8,"Non-edge",2,1,11,11,1,4
"2014","Sand","SandPop","F",9,"Non-edge",2,1,27,17,15,102
"2014","Sand","SerpPop","F",12,"Non-edge",2,1,18,17,NA,NA
"2014","Sand","SerpPop","F",13,"Non-edge",2,1,12,12,NA,NA
"2014","Sand","SerpPop","F",18,"Non-edge",2,1,14,12,NA,NA
"2014","Sand","SerpPop","F",20,"Non-edge",2,1,24,22,NA,NA
"2014","Sand","SandPop","G",2,"Non-edge",2,1,44,37,8,12
"2014","Sand","SandPop","G",5,"Non-edge",2,1,15,12,1,3
"2014","Sand","SerpPop","G",6,"Non-edge",2,1,23,15,NA,NA
"2014","Sand","SerpPop","G",7,"Non-edge",2,1,12,11,NA,NA
"2014","Sand","SandPop","G",8,"Non-edge",2,1,24,12,6,12
"2014","Sand","SerpPop","G",9,"Non-edge",2,1,10,10,NA,NA
"2014","Sand","SandPop","G",10,"Non-edge",2,1,8,7,7,55
"2014","Sand","SerpPop","G",11,"Non-edge",2,1,17,17,NA,NA
"2014","Sand","SandPop","G",12,"Non-edge",2,1,20,15,2,5
"2014","Sand","SandPop","G",14,"Non-edge",2,1,17,17,1,2
"2014","Sand","SandPop","G",15,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SandPop","G",16,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","G",18,"Non-edge",2,1,15,14,NA,NA
"2014","Sand","SandPop","G",20,"Non-edge",2,1,14,11,2,2
"2014","Sand","SandPop","G",21,"Non-edge",2,1,13,11,NA,NA
"2014","Sand","SandPop","G",22,"Non-edge",2,1,11,9,1,1
"2014","Sand","SandPop","H",1,"Edge",2,1,4,2,1,5
"2014","Sand","SerpPop","H",2,"Non-edge",2,1,15,13,NA,NA
"2014","Sand","SerpPop","H",3,"Non-edge",2,1,20,20,NA,NA
"2014","Sand","SerpPop","H",4,"Non-edge",2,1,8,8,NA,NA
"2014","Sand","SerpPop","H",5,"Non-edge",2,1,7,7,NA,NA
"2014","Sand","SandPop","H",7,"Non-edge",2,1,5,5,4,6
"2014","Sand","SerpPop","H",9,"Non-edge",2,1,8,6,NA,NA
"2014","Sand","SerpPop","H",10,"Non-edge",2,1,14,14,NA,NA
"2014","Sand","SandPop","H",12,"Non-edge",2,1,18,17,4,7
"2014","Sand","SandPop","H",14,"Non-edge",2,1,23,9,NA,NA
"2014","Sand","SerpPop","H",15,"Non-edge",2,1,9,8,1,1
"2014","Sand","SerpPop","H",17,"Non-edge",2,1,20,17,1,3
"2014","Sand","SerpPop","H",18,"Non-edge",2,1,29,26,1,5
"2014","Sand","SandPop","H",20,"Non-edge",2,1,19,14,8,11
"2014","Sand","SerpPop","H",22,"Non-edge",2,1,14,11,NA,NA
"2014","Sand","SandPop","H",24,"Edge",2,1,45,30,5,14
"2014","Sand","SerpPop","I",1,"Edge",2,1,24,19,NA,NA
"2014","Sand","SerpPop","I",3,"Non-edge",2,1,10,9,NA,NA
"2014","Sand","SandPop","I",4,"Non-edge",2,1,35,25,13,26
"2014","Sand","SandPop","I",6,"Non-edge",2,1,20,10,8,17
"2014","Sand","SandPop","I",7,"Non-edge",2,1,22,18,9,29
"2014","Sand","SerpPop","I",8,"Non-edge",2,1,22,14,NA,NA
"2014","Sand","SandPop","I",9,"Non-edge",2,1,10,8,5,31
"2014","Sand","SandPop","I",10,"Non-edge",2,1,19,14,6,16
"2014","Sand","SandPop","I",11,"Non-edge",2,1,8,8,NA,NA
"2014","Sand","SerpPop","I",12,"Non-edge",2,1,18,8,NA,NA
"2014","Sand","SerpPop","I",13,"Non-edge",2,1,6,6,1,1
"2014","Sand","SerpPop","I",14,"Non-edge",2,1,19,18,NA,NA
"2014","Sand","SandPop","I",15,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SerpPop","I",16,"Non-edge",2,1,8,7,NA,NA
"2014","Sand","SandPop","I",17,"Non-edge",2,1,15,11,10,55
"2014","Sand","SerpPop","I",24,"Edge",2,1,17,14,3,3
"2014","Sand","SerpPop","J",4,"Non-edge",2,1,12,9,NA,NA
"2014","Sand","SandPop","J",5,"Non-edge",2,1,8,7,NA,NA
"2014","Sand","SandPop","J",6,"Non-edge",2,1,6,5,NA,NA
"2014","Sand","SerpPop","J",7,"Non-edge",2,1,8,8,NA,NA
"2014","Sand","SandPop","J",10,"Non-edge",2,1,8,7,1,2
"2014","Sand","SerpPop","J",11,"Non-edge",2,1,6,6,NA,NA
"2014","Sand","SandPop","J",12,"Non-edge",2,1,10,6,6,26
"2014","Sand","SandPop","J",13,"Non-edge",2,1,14,11,NA,NA
"2014","Sand","SerpPop","J",14,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SerpPop","J",15,"Non-edge",2,1,21,20,NA,NA
"2014","Sand","SerpPop","J",16,"Non-edge",2,1,19,19,NA,NA
"2014","Sand","SandPop","J",17,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SandPop","J",19,"Non-edge",2,1,19,17,2,10
"2014","Sand","SerpPop","J",20,"Non-edge",2,1,18,13,1,6
"2014","Sand","SerpPop","J",21,"Non-edge",2,1,13,13,NA,NA
"2014","Sand","SandPop","J",23,"Non-edge",2,1,10,10,NA,NA
"2014","Sand","SandPop","K",1,"Edge",2,1,21,18,14,52
"2014","Sand","SerpPop","K",2,"Non-edge",2,1,15,13,NA,NA
"2014","Sand","SandPop","K",3,"Non-edge",2,1,12,11,3,5
"2014","Sand","SandPop","K",4,"Non-edge",2,1,9,9,NA,NA
"2014","Sand","SandPop","K",5,"Non-edge",2,1,16,15,1,3
"2014","Sand","SandPop","K",8,"Non-edge",2,1,18,14,9,35
"2014","Sand","SerpPop","K",9,"Non-edge",2,1,12,11,NA,NA
"2014","Sand","SerpPop","K",10,"Non-edge",2,1,18,16,NA,NA
"2014","Sand","SerpPop","K",11,"Non-edge",2,1,14,12,NA,NA
"2014","Sand","SerpPop","K",12,"Non-edge",2,1,10,9,NA,NA
"2014","Sand","SerpPop","K",13,"Non-edge",2,1,6,5,NA,NA
"2014","Sand","SerpPop","K",15,"Non-edge",2,1,8,7,NA,NA
"2014","Sand","SandPop","K",16,"Non-edge",2,1,22,18,10,39
"2014","Sand","SandPop","K",18,"Non-edge",2,1,9,7,NA,NA
"2014","Sand","SandPop","K",19,"Non-edge",2,1,22,16,8,27
"2014","Sand","SerpPop","K",20,"Non-edge",2,1,13,12,NA,NA
"2014","Sand","SerpPop","K",21,"Non-edge",2,1,8,6,1,1
"2014","Sand","SandPop","K",22,"Non-edge",2,1,11,9,1,1
"2014","Sand","SerpPop","K",23,"Non-edge",2,1,9,7,NA,NA
"2014","Sand","SerpPop","K",24,"Edge",2,1,6,6,NA,NA
"2014","Sand","SerpPop","L",1,"Edge",2,1,14,14,NA,NA
"2014","Sand","SerpPop","L",2,"Non-edge",2,1,10,9,NA,NA
"2014","Sand","SerpPop","L",5,"Non-edge",2,1,18,17,1,2
"2014","Sand","SandPop","L",7,"Non-edge",2,1,19,15,3,12
"2014","Sand","SerpPop","L",8,"Non-edge",2,1,20,19,NA,NA
"2014","Sand","SerpPop","L",9,"Non-edge",2,1,12,12,NA,NA
"2014","Sand","SerpPop","L",11,"Non-edge",2,1,8,8,NA,NA
"2014","Sand","SandPop","L",12,"Non-edge",2,1,17,14,NA,NA
"2014","Sand","SandPop","L",13,"Non-edge",2,1,12,10,1,4
"2014","Sand","SandPop","L",14,"Non-edge",2,1,21,16,NA,NA
"2014","Sand","SerpPop","L",15,"Non-edge",2,1,9,6,NA,NA
"2014","Sand","SerpPop","L",18,"Non-edge",2,1,5,5,NA,NA
"2014","Sand","SerpPop","L",19,"Non-edge",2,1,5,4,NA,NA
"2014","Sand","SerpPop","L",20,"Non-edge",2,1,8,6,NA,NA
"2014","Sand","SerpPop","L",21,"Non-edge",2,1,11,9,NA,NA
"2014","Sand","SandPop","M",2,"Non-edge",2,1,9,3,NA,NA
"2014","Sand","SerpPop","M",3,"Non-edge",2,1,6,5,NA,NA
"2014","Sand","SandPop","M",5,"Non-edge",2,1,6,5,1,2
"2014","Sand","SerpPop","M",6,"Non-edge",2,1,12,11,NA,NA
"2014","Sand","SerpPop","M",7,"Non-edge",2,1,7,7,NA,NA
"2014","Sand","SandPop","M",8,"Non-edge",2,0,0,0,NA,NA
"2014","Sand","SerpPop","M",9,"Non-edge",2,1,5,5,NA,NA
"2014","Sand","SerpPop","M",10,"Non-edge",2,1,9,8,NA,NA
"2014","Sand","SandPop","M",12,"Non-edge",2,1,4,4,NA,NA
"2014","Sand","SandPop","M",13,"Non-edge",2,1,9,8,3,7
"2014","Sand","SandPop","M",16,"Non-edge",2,1,6,5,2,17
"2014","Sand","SandPop","M",17,"Non-edge",2,1,14,11,9,49
"2014","Sand","SandPop","M",18,"Non-edge",2,1,9,8,NA,NA
"2014","Sand","SandPop","M",22,"Non-edge",2,1,11,7,4,29
"2014","Sand","SandPop","N",2,"Edge",2,1,11,6,4,44
"2014","Sand","SandPop","N",6,"Edge",2,1,6,3,1,6
"2014","Sand","SerpPop","N",8,"Edge",2,1,8,8,NA,NA
